Numbr,Serial Number,Item Code,Entry Date,Batch Number,Current Process,Current Code,Latest Movement dt,Current Location,Latest Core Date,Latest Any Key,Latest Core Key
6650,E6650,Checks D00026 Diamond Checks,21/6/2025,8,Kora,Kora Checks D00026 Diamond Checks,No Movement,,,,
6655,E6655,Checks D00023 Leaf Border,21/6/2025,8,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
6656,E6656,Checks D00023 Leaf Border,21/6/2025,8,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
6658,E6658,Checks D00023 Leaf Border,21/6/2025,8,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
6659,E6659,Checks D00023 Leaf Border,21/6/2025,8,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
6657,E6657,Checks D00023 Leaf Border,21/6/2025,8,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
6668,E6668,Plain D00047 Sun Flower,21/6/2025,8,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
6671,E6671,Plain D00047 Sun Flower,21/6/2025,8,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
6669,E6669,Plain D00047 Sun Flower,21/6/2025,8,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
6672,E6672,Plain D00047 Sun Flower,21/6/2025,8,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
6670,E6670,Plain D00047 Sun Flower,21/6/2025,8,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
6663,E6663,"Checks D00058 1"" 2 Line Checks",21/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6664,E6664,"Checks D00058 1"" 2 Line Checks",21/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6665,E6665,"Checks D00058 1"" 2 Line Checks",21/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6660,E6660,"Checks D00058 1"" 2 Line Checks",21/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6662,E6662,"Checks D00058 1"" 2 Line Checks",21/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6661,E6661,"Checks D00058 1"" 2 Line Checks",21/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6538,E6538,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6547,E6547,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6543,E6543,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6544,E6544,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6541,E6541,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6540,E6540,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6535,E6535,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6542,E6542,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6545,E6545,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6539,E6539,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6202,E6202,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6206,E6206,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6204,E6204,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6068,E6068,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6064,E6064,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6059,E6059,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6203,E6203,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6198,E6198,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6199,E6199,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6200,E6200,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6201,E6201,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6205,E6205,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6537,E6537,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6536,E6536,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6546,E6546,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6065,E6065,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6067,E6067,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5863,E5863,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5864,E5864,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5861,E5861,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6071,E6071,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6058,E6058,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6062,E6062,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5859,E5859,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5858,E5858,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6070,E6070,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6063,E6063,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6069,E6069,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6066,E6066,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6060,E6060,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6061,E6061,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5866,E5866,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5867,E5867,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5868,E5868,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5869,E5869,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5865,E5865,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5862,E5862,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5603,E5603,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5601,E5601,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5599,E5599,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5600,E5600,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5598,E5598,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5857,E5857,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5596,E5596,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5604,E5604,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5594,E5594,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5602,E5602,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5870,E5870,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5860,E5860,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5856,E5856,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5855,E5855,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5871,E5871,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5606,E5606,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5605,E5605,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5577,E5577,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5576,E5576,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5597,E5597,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
5595,E5595,Plain D00071 Chain Border,21/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6673,E6673,Plain D00039 Flower Border,26/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6674,E6674,Plain D00039 Flower Border,26/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6699,E6699,Checks D00028 Double Mango,26/6/2025,8,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
6700,E6700,Checks D00028 Double Mango,26/6/2025,8,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
6703,E6703,Checks D00028 Double Mango,26/6/2025,8,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
6701,E6701,Checks D00028 Double Mango,26/6/2025,8,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
6702,E6702,Checks D00028 Double Mango,26/6/2025,8,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
6704,E6704,Checks D00028 Double Mango,26/6/2025,8,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
6692,E6692,Plain D00072 Big Mango OS,26/6/2025,8,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
6691,E6691,Plain D00072 Big Mango OS,26/6/2025,8,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
6696,E6696,Pallu Chx D00063 Gundu,26/6/2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6698,E6698,Pallu Chx D00063 Gundu,26/6/2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6695,E6695,Pallu Chx D00063 Gundu,26/6/2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6694,E6694,Pallu Chx D00063 Gundu,26/6/2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6693,E6693,Pallu Chx D00063 Gundu,26/6/2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6697,E6697,Pallu Chx D00063 Gundu,26/6/2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6688,E6688,Checks D00011 2 Line Checks,26/6/2025,8,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6690,E6690,Checks D00011 2 Line Checks,26/6/2025,8,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6689,E6689,Checks D00011 2 Line Checks,26/6/2025,8,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6677,E6677,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6681,E6681,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6678,E6678,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6676,E6676,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6675,E6675,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6680,E6680,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6679,E6679,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6682,E6682,Checks D00042 2 Curve Leaves,26/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6687,E6687,Checks D00007 Tennis Checks,26/6/2025,8,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
6686,E6686,Checks D00007 Tennis Checks,26/6/2025,8,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
6685,E6685,Checks D00007 Tennis Checks,26/6/2025,8,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
6684,E6684,Checks D00007 Tennis Checks,26/6/2025,8,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
6683,E6683,Checks D00007 Tennis Checks,26/6/2025,8,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
6197,E6197,Plain D00071 Chain Border,26/6/2025,8,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
6750,E6750,Plain D00039 Flower Border,27/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6747,E6747,Plain D00039 Flower Border,27/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6748,E6748,Plain D00039 Flower Border,27/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6749,E6749,Plain D00039 Flower Border,27/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6751,E6751,Plain D00039 Flower Border,27/6/2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6744,E6744,Plain D00025 Thene Border,27/6/2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6746,E6746,Plain D00025 Thene Border,27/6/2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6743,E6743,Plain D00025 Thene Border,27/6/2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6745,E6745,Plain D00025 Thene Border,27/6/2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6714,E6714,Plain D00054 Jyothi Border,27/6/2025,8,Kora,Kora Plain D00054 Jyothi Border,No Movement,,,,
6716,E6716,Plain D00054 Jyothi Border,27/6/2025,8,Kora,Kora Plain D00054 Jyothi Border,No Movement,,,,
6715,E6715,Plain D00054 Jyothi Border,27/6/2025,8,Kora,Kora Plain D00054 Jyothi Border,No Movement,,,,
6734,E6734,Plain D00013 Thorana,27/6/2025,8,Kora,Kora Plain D00013 Thorana,No Movement,,,,
6733,E6733,Plain D00013 Thorana,27/6/2025,8,Kora,Kora Plain D00013 Thorana,No Movement,,,,
6735,E6735,Plain D00013 Thorana,27/6/2025,8,Kora,Kora Plain D00013 Thorana,No Movement,,,,
6759,E6759,Checks D00042 2 Curve Leaves,27/6/2025,8,Kora,Kora Checks D00042 2 Curve Leaves,No Movement,,,,
6760,E6760,Plain D00043 2 Curve Leaves,27/6/2025,8,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
6711,E6711,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6712,E6712,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6713,E6713,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6710,E6710,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6708,E6708,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6709,E6709,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6707,E6707,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6706,E6706,Checks D00049 2 Line warp line,27/6/2025,8,Kora,Kora Checks D00049 2 Line warp line,No Movement,,,,
6737,E6737,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6742,E6742,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6736,E6736,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6738,E6738,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6741,E6741,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6740,E6740,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6739,E6739,"Checks D00058 1"" 2 Line Checks",27/6/2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6705,E6705,Checks D00011 2 Line Checks,27/6/2025,8,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6753,E6753,Pallu Chx D00065 Small Pyramids,27/6/2025,8,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
6752,E6752,Pallu Chx D00065 Small Pyramids,27/6/2025,8,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
6718,E6718,"Pallu Chx D00064 1/2"" Slant Leaf",27/6/2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6719,E6719,"Pallu Chx D00064 1/2"" Slant Leaf",27/6/2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6720,E6720,"Pallu Chx D00064 1/2"" Slant Leaf",27/6/2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6717,E6717,"Pallu Chx D00064 1/2"" Slant Leaf",27/6/2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6721,E6721,"Pallu Chx D00064 1/2"" Slant Leaf",27/6/2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6757,E6757,"Plain D00015 1/4"" Border",27/6/2025,8,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
6758,E6758,"Plain D00015 1/4"" Border",27/6/2025,8,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
6755,E6755,"Plain D00015 1/4"" Border",27/6/2025,8,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
6756,E6756,"Plain D00015 1/4"" Border",27/6/2025,8,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
6754,E6754,"Plain D00015 1/4"" Border",27/6/2025,8,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
6729,E6729,Checks D00001 Big Checks,27/6/2025,8,Kora,Kora Checks D00001 Big Checks,No Movement,,,,
6732,E6732,Checks D00001 Big Checks,27/6/2025,8,Kora,Kora Checks D00001 Big Checks,No Movement,,,,
6731,E6731,Checks D00001 Big Checks,27/6/2025,8,Kora,Kora Checks D00001 Big Checks,No Movement,,,,
6730,E6730,Checks D00001 Big Checks,27/6/2025,8,Kora,Kora Checks D00001 Big Checks,No Movement,,,,
6780,E6780,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6782,E6782,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6783,E6783,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6781,E6781,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6786,E6786,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6785,E6785,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6784,E6784,Plain D00069 Small Diamonds OS,02-07-2025,8,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
6791,E6791,Plain D00039 Flower Border,02-07-2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6792,E6792,Plain D00039 Flower Border,02-07-2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6793,E6793,Plain D00039 Flower Border,02-07-2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6794,E6794,Plain D00039 Flower Border,02-07-2025,8,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
6800,E6800,"Pallu Chx D00064 1/2"" Slant Leaf",02-07-2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6799,E6799,"Pallu Chx D00064 1/2"" Slant Leaf",02-07-2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6796,E6796,"Pallu Chx D00064 1/2"" Slant Leaf",02-07-2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6797,E6797,"Pallu Chx D00064 1/2"" Slant Leaf",02-07-2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6798,E6798,"Pallu Chx D00064 1/2"" Slant Leaf",02-07-2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6795,E6795,"Pallu Chx D00064 1/2"" Slant Leaf",02-07-2025,8,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
6818,E6818,Plain D00025 Thene Border,02-07-2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6820,E6820,Plain D00025 Thene Border,02-07-2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6819,E6819,Plain D00025 Thene Border,02-07-2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6821,E6821,Plain D00025 Thene Border,02-07-2025,8,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
6814,E6814,"Checks D00058 1"" 2 Line Checks",02-07-2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6815,E6815,"Checks D00058 1"" 2 Line Checks",02-07-2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6816,E6816,"Checks D00058 1"" 2 Line Checks",02-07-2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6813,E6813,"Checks D00058 1"" 2 Line Checks",02-07-2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6817,E6817,"Checks D00058 1"" 2 Line Checks",02-07-2025,8,Kora,"Kora Checks D00058 1"" 2 Line Checks",No Movement,,,,
6812,E6812,Plain D00043 2 Curve Leaves,02-07-2025,8,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
6810,E6810,Plain D00043 2 Curve Leaves,02-07-2025,8,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
6808,E6808,Plain D00043 2 Curve Leaves,02-07-2025,8,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
6811,E6811,Plain D00043 2 Curve Leaves,02-07-2025,8,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
6809,E6809,Plain D00043 2 Curve Leaves,02-07-2025,8,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
6767,E6767,Plain D00072 Big Mango OS,02-07-2025,8,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
6768,E6768,Plain D00072 Big Mango OS,02-07-2025,8,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
6766,E6766,Plain D00072 Big Mango OS,02-07-2025,8,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
6769,E6769,Plain D00072 Big Mango OS,02-07-2025,8,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
6777,E6777,Pallu Chx D00063 Gundu,02-07-2025,8,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6779,E6779,Pallu Chx D00063 Gundu,02-07-2025,9,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6778,E6778,Pallu Chx D00063 Gundu,02-07-2025,9,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
6789,E6789,Checks D00011 2 Line Checks,02-07-2025,9,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6773,E6773,Checks D00011 2 Line Checks,02-07-2025,9,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6788,E6788,Checks D00011 2 Line Checks,02-07-2025,9,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6787,E6787,Checks D00011 2 Line Checks,02-07-2025,9,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
6770,E6770,Checks D00011 2 Line Checks,02-07-2025,9,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
